,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
7634,M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,26.6027397260274,3.76986301369863,1,1,1,0,1.0,False
7635,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.15342465753425,-1000.6657534246576,1,0,0,0,1.0,False
7636,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.15342465753425,-1000.6657534246576,1,0,0,0,1.0,False
7637,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,35.657534246575345,2.9342465753424656,1,1,1,0,1.0,False
7638,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.84109589041096,4.684931506849315,1,1,0,0,2.0,False
7639,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False
7640,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False
7641,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False
7642,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,51.86027397260274,3.76986301369863,1,0,0,0,1.0,False
7643,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False
7644,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False
7645,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False
7646,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False
7647,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False
7648,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False
7649,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False
7650,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False
7651,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False
7652,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False
7653,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,41.89041095890411,3.432876712328768,1,1,0,0,1.0,False
7654,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,42.64931506849315,5.517808219178082,1,0,0,0,3.0,False
7655,M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False
7656,M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False
7657,M,Y,N,1,Pensioner,Secondary / secondary special,Married,House / apartment,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False
7658,F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.31232876712329,1.0164383561643835,1,0,0,0,2.0,False
7659,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7660,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7661,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7662,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7663,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7664,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7665,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7666,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7667,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7668,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7669,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7670,F,Y,N,1,Working,Higher education,Widow,House / apartment,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
7671,F,Y,Y,0,Pensioner,Lower secondary,Married,House / apartment,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
7672,F,Y,Y,0,Pensioner,Lower secondary,Married,House / apartment,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
7673,F,Y,Y,0,Pensioner,Lower secondary,Married,House / apartment,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
7674,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,44.24657534246575,4.432876712328767,1,0,0,1,3.0,False
7675,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,44.24657534246575,4.432876712328767,1,0,0,1,3.0,False
7676,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False
7677,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False
7678,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False
7679,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False
7680,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.14246575342466,-1000.6657534246576,1,0,1,1,2.0,False
7681,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False
7682,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False
7683,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False
7684,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,27.136986301369863,2.1780821917808217,1,0,0,0,4.0,False
7685,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False
7686,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False
7687,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False
7688,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False
7689,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False
7690,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False
7691,F,Y,Y,1,Pensioner,Higher education,Married,House / apartment,37.76986301369863,-1000.6657534246576,1,0,0,1,3.0,False
7692,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7693,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7694,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7695,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7696,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7697,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7698,M,Y,Y,0,Working,Higher education,Married,With parents,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
7699,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
7700,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
7701,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
7702,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
7703,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
7704,F,N,Y,1,Working,Secondary / secondary special,Married,Rented apartment,39.71506849315068,11.523287671232875,1,0,0,0,3.0,False
7705,F,N,Y,1,Working,Secondary / secondary special,Married,Rented apartment,39.71506849315068,11.523287671232875,1,0,0,0,3.0,False
7706,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.342465753424655,-1000.6657534246576,1,0,0,0,2.0,False
7707,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,68.0,-1000.6657534246576,1,0,0,1,2.0,False
7708,F,Y,N,0,State servant,Higher education,Married,House / apartment,48.43013698630137,14.024657534246575,1,0,0,0,2.0,False
7709,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False
7710,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7711,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7712,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7713,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7714,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7715,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7716,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
7717,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.608219178082194,-1000.6657534246576,1,0,1,0,2.0,False
7718,M,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,49.21917808219178,0.5972602739726027,1,0,0,0,1.0,False
7719,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,58.12876712328767,4.265753424657534,1,0,0,1,2.0,False
7720,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,58.12876712328767,4.265753424657534,1,0,0,1,2.0,False
7721,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.99178082191781,15.10958904109589,1,0,1,0,2.0,False
7722,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,24.53972602739726,0.9342465753424658,1,0,0,0,2.0,False
7723,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False
7724,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False
7725,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False
7726,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False
7727,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.37534246575343,-1000.6657534246576,1,0,0,1,1.0,False
7728,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.194520547945206,1.263013698630137,1,0,0,0,1.0,False
7729,F,Y,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
7730,F,Y,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
7731,F,Y,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
7732,F,Y,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
7733,F,Y,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
7734,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False
7735,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False
7736,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False
7737,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False
7738,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False
7739,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False
7740,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False
7741,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,51.00547945205479,8.021917808219179,1,0,0,0,3.0,False
7742,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False
7743,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False
7744,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False
7745,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,29.46027397260274,10.435616438356163,1,0,0,0,4.0,False
7746,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,29.46027397260274,10.435616438356163,1,0,0,0,4.0,False
7747,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False
7748,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False
7749,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False
7750,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False
7751,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False
7752,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False
7753,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False
7754,F,N,Y,0,State servant,Lower secondary,Widow,House / apartment,51.156164383561645,7.104109589041096,1,0,1,0,1.0,False
7755,F,N,Y,0,State servant,Lower secondary,Widow,House / apartment,51.156164383561645,7.104109589041096,1,0,1,0,1.0,False
7756,M,Y,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False
7757,M,Y,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False
7758,M,Y,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False
7759,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.37808219178082,12.775342465753424,1,0,1,0,2.0,False
7760,M,Y,Y,0,Working,Higher education,Married,House / apartment,40.12602739726027,5.35068493150685,1,0,0,0,2.0,False
7761,M,Y,Y,0,Working,Higher education,Married,House / apartment,40.12602739726027,5.35068493150685,1,0,0,0,2.0,False
7762,F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,45.92054794520548,12.421917808219176,1,0,0,0,1.0,False
7763,F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,45.92054794520548,12.421917808219176,1,0,0,0,1.0,False
7764,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,47.06849315068493,12.58904109589041,1,0,0,0,2.0,False
7765,F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False
7766,F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False
7767,F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False
7768,F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False
7769,F,Y,Y,4,Working,Secondary / secondary special,Married,House / apartment,37.68219178082192,11.421917808219176,1,0,0,0,6.0,False
7770,M,N,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False
7771,M,N,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False
7772,M,N,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False
7773,M,N,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False
7774,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.10958904109589,-1000.6657534246576,1,0,1,1,1.0,False
7775,F,N,N,0,Working,Higher education,Single / not married,With parents,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False
7776,F,N,N,0,Working,Higher education,Single / not married,With parents,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False
7777,F,N,N,0,Working,Higher education,Single / not married,With parents,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False
7778,M,N,N,2,Working,Incomplete higher,Married,House / apartment,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False
7779,M,N,N,2,Working,Incomplete higher,Married,House / apartment,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False
7780,M,N,N,2,Working,Incomplete higher,Married,House / apartment,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False
7781,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,58.827397260273976,26.232876712328768,1,1,0,0,1.0,False
7782,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,58.827397260273976,26.232876712328768,1,1,0,0,1.0,False
7783,M,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False
7784,M,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False
7785,M,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False
7786,M,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False
7787,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.5972602739726,6.002739726027397,1,0,0,0,2.0,False
7788,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False
7789,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False
7790,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False
7791,F,N,Y,0,Working,Higher education,Married,House / apartment,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
7792,F,N,Y,0,Working,Higher education,Married,House / apartment,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
7793,F,N,Y,0,Working,Higher education,Married,House / apartment,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
7794,F,N,Y,0,Working,Higher education,Married,House / apartment,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
7795,F,N,Y,0,Working,Higher education,Married,House / apartment,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
7796,M,Y,Y,0,Working,Lower secondary,Single / not married,House / apartment,32.843835616438355,6.835616438356165,1,0,0,0,1.0,False
7797,M,Y,Y,0,Working,Lower secondary,Single / not married,House / apartment,32.843835616438355,6.835616438356165,1,0,0,0,1.0,False
7798,M,Y,Y,0,Working,Lower secondary,Single / not married,House / apartment,32.843835616438355,6.835616438356165,1,0,0,0,1.0,False
7799,M,N,N,1,Working,Secondary / secondary special,Married,With parents,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
7800,M,N,N,1,Working,Secondary / secondary special,Married,With parents,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
7801,M,N,N,1,Working,Secondary / secondary special,Married,With parents,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
7802,M,N,N,1,Working,Secondary / secondary special,Married,With parents,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
7803,M,N,N,1,Working,Secondary / secondary special,Married,With parents,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
7804,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False
7805,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False
7806,F,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,33.583561643835615,4.975342465753425,1,0,0,1,3.0,False
7807,F,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,33.583561643835615,4.975342465753425,1,0,0,1,3.0,False
7808,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7809,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7810,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7811,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7812,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7813,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7814,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7815,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7816,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7817,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7818,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7819,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7820,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7821,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7822,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7823,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
7824,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
7825,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
7826,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
7827,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
7828,M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
7829,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.74520547945205,4.723287671232876,1,0,1,0,2.0,False
7830,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.74520547945205,4.723287671232876,1,0,1,0,2.0,False
7831,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.74520547945205,4.723287671232876,1,0,1,0,2.0,False
7832,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.74520547945205,4.723287671232876,1,0,1,0,2.0,False
7833,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.8,11.58904109589041,1,0,0,0,2.0,False
7834,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.8,11.58904109589041,1,0,0,0,2.0,False
7835,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.8,11.58904109589041,1,0,0,0,2.0,False
7836,M,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False
7837,M,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False
7838,M,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False
7839,M,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False
7840,F,N,Y,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False
7841,F,N,Y,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False
7842,F,N,Y,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False
7843,F,N,Y,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False
7844,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,50.14794520547945,0.4684931506849315,1,1,0,0,1.0,False
